Animal ID,Date of Birth,Name,DateTime,MonthYear,Outcome Type,Outcome Subtype,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color
A840092,6/2/21,A840092,2021-08-22T15:53:00,Aug-21,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A839714,8/12/18,Sophie,2021-08-22T15:59:00,Aug-21,Adoption,,Dog,Spayed Female,3 years,Jack Russell Terrier/Labrador Retriever,Black
A840908,5/17/21,A840908,2021-08-22T15:59:00,Aug-21,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Blue
A840715,4/12/20,Mack,2021-08-22T16:02:00,Aug-21,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever/Boxer,Brown Tiger/White
A840808,8/15/19,*Charlie,2021-08-22T16:10:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Alaskan Malamute Mix,White/Gray
A814983,5/19/16,Flor,2021-08-22T16:13:00,Aug-21,Adoption,,Dog,Spayed Female,5 years,Pembroke Welsh Corgi,White/Yellow
A840988,8/18/19,Earl,2021-08-22T16:19:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Black/Tan
A840955,3/10/21,Yinny,2021-08-22T16:27:00,Aug-21,Adoption,,Cat,Spayed Female,5 months,Domestic Shorthair Mix,Black
A839612,5/24/21,*Leddy,2021-08-22T16:36:00,Aug-21,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Black/White
A840538,12/10/20,Hex,2021-08-22T16:39:00,Aug-21,Adoption,,Cat,Spayed Female,8 months,Domestic Shorthair,Black/White
A840710,3/12/21,Pika,2021-08-22T17:14:00,Aug-21,Adoption,,Dog,Neutered Male,5 months,Great Pyrenees/Anatol Shepherd,Tan/White
A840859,6/16/21,Blue,2021-08-22T17:19:00,Aug-21,Adoption,,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Blue/Brown
A840990,8/18/19,*Julio,2021-08-22T17:35:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Border Terrier Mix,Black/White
A834556,5/14/19,Dior,2021-08-22T17:51:00,Aug-21,Adoption,,Dog,Spayed Female,2 years,Staffordshire Mix,White/Brown
A840860,6/16/21,A840860,2021-08-22T18:00:00,Aug-21,Adoption,,Dog,Spayed Female,2 months,Chihuahua Longhair Mix,Brown
A840987,8/18/19,*Skipper,2021-08-22T18:10:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Border Terrier Mix,Black/White
A839713,8/12/18,James,2021-08-22T18:16:00,Aug-21,Adoption,,Dog,Neutered Male,3 years,Jack Russell Terrier Mix,White/Brown
A840819,8/16/20,Gigi,2021-08-22T18:18:00,Aug-21,Adoption,,Dog,Spayed Female,1 year,German Shepherd,Tan
A840491,8/9/20,Willa,2021-08-22T18:30:00,Aug-21,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever,White
A839058,7/15/20,Anubis,2021-08-22T18:33:00,Aug-21,Adoption,,Dog,Neutered Male,1 year,German Shepherd Mix,Black/Brown
A841103,6/20/21,Biscuit,2021-08-22T18:46:00,Aug-21,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Calico
A840947,8/17/11,Tofu,2021-08-22T18:52:00,Aug-21,Adoption,,Dog,Neutered Male,10 years,American Foxhound,White/Red
A840948,8/17/11,Muffin,2021-08-22T18:53:00,Aug-21,Adoption,,Dog,Neutered Male,10 years,Chihuahua Shorthair,Tan
A840540,8/10/18,*Sweetart,2021-08-22T18:53:00,Aug-21,Adoption,,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Torbie
A839357,5/20/21,*Farrah,2021-08-22T18:58:00,Aug-21,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair,Black
A840573,9/10/19,Sadie,2021-08-22T19:11:00,Aug-21,Adoption,,Dog,Spayed Female,1 year,Australian Cattle Dog Mix,Black/Brown
A840232,6/21/21,*Kitty,2021-08-23T08:54:00,Aug-21,Adoption,Foster,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Brown Merle
A840233,6/21/21,*Lamb,2021-08-23T09:03:00,Aug-21,Adoption,Foster,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Brown Brindle/White
A836622,5/12/21,*Juniper,2021-08-23T09:09:00,Aug-21,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Medium Hair,Calico
A840199,6/18/21,*Yumi,2021-08-23T09:13:00,Aug-21,Adoption,Foster,Dog,Neutered Male,2 months,German Shepherd Mix,Black/Brown
A840228,6/21/21,*Pony,2021-08-23T09:17:00,Aug-21,Adoption,Foster,Dog,Neutered Male,2 months,Chihuahua Shorthair Mix,Tricolor
A838370,6/7/21,*Kodiak,2021-08-23T09:21:00,Aug-21,Adoption,Foster,Dog,Spayed Female,2 months,Plott Hound,Brown Brindle/White
A840230,6/21/21,*Bunny,2021-08-23T09:32:00,Aug-21,Adoption,Foster,Dog,Spayed Female,2 months,Chihuahua Shorthair Mix,Brown/White
A837635,5/18/21,Skunk,2021-08-23T09:35:00,Aug-21,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Medium Hair,White/Black
A837593,6/25/16,*Fiona,2021-08-23T09:40:00,Aug-21,Adoption,Foster,Cat,Spayed Female,5 years,Domestic Longhair,Black/White
A820080,7/11/13,*Theodore,2021-08-23T09:47:00,Aug-21,Adoption,Foster,Cat,Neutered Male,8 years,Domestic Shorthair,Brown Tabby
A836592,5/11/21,*Dolly,2021-08-23T09:55:00,Aug-21,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby
A840229,6/21/21,*Kid,2021-08-23T09:58:00,Aug-21,Adoption,Foster,Dog,Neutered Male,2 months,Chihuahua Shorthair Mix,Red/White
A837349,5/22/21,*Meg,2021-08-23T11:55:00,Aug-21,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Medium Hair,Black
A837348,5/22/21,*Beth,2021-08-23T12:01:00,Aug-21,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Medium Hair,Black
A839805,7/28/20,Duke,2021-08-23T13:33:00,Aug-21,Adoption,,Dog,Neutered Male,1 year,Doberman Pinsch Mix,Black/Brown
A834853,3/28/21,*Chiffon,2021-08-23T13:56:00,Aug-21,Adoption,Foster,Cat,Spayed Female,4 months,Domestic Shorthair,Blue Tabby/White
A840545,8/10/20,Moo,2021-08-23T14:43:00,Aug-21,Adoption,,Dog,Neutered Male,1 year,English Coonhound,Tricolor
A838775,7/12/19,Hopi,2021-08-23T15:22:00,Aug-21,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby
A841128,8/20/20,Michael,2021-08-23T15:59:00,Aug-21,Adoption,,Cat,Neutered Male,1 year,Ragdoll,Seal Point
A841102,6/20/21,Black Panther,2021-08-23T16:04:00,Aug-21,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Tortie
A840966,8/18/19,Laila,2021-08-23T16:05:00,Aug-21,Adoption,,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Tan
A839557,3/23/21,Maggie,2021-08-23T16:16:00,Aug-21,Adoption,,Cat,Spayed Female,5 months,Domestic Shorthair Mix,Black
A841101,8/20/20,Sharpe,2021-08-23T16:18:00,Aug-21,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Tortie
A840937,2/17/20,,2021-08-23T16:19:00,Aug-21,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Brown/Tan
A840863,6/9/21,,2021-08-23T16:26:00,Aug-21,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Orange Tabby
A840206,6/18/21,,2021-08-23T16:33:00,Aug-21,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby
A840995,4/18/21,,2021-08-23T16:39:00,Aug-21,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair,Black/White
A840930,6/17/21,A840930,2021-08-23T16:43:00,Aug-21,Adoption,,Cat,Neutered Male,2 months,Domestic Medium Hair,Cream Tabby
A840965,8/18/20,*Spinner,2021-08-23T16:48:00,Aug-21,Adoption,,Dog,Neutered Male,1 year,Dalmatian,White/Black
A675366,9/26/12,Braker,2021-08-23T16:56:00,Aug-21,Transfer,Partner,Dog,Neutered Male,8 years,Labrador Retriever Mix,Black
A840898,6/17/21,A840898,2021-08-23T17:00:00,Aug-21,Adoption,,Dog,Neutered Male,2 months,Schnauzer Giant Mix,White
A841194,8/23/16,A841194,2021-08-23T17:02:00,Aug-21,Transfer,Partner,Cat,Neutered Male,5 years,Domestic Medium Hair,Black
A841036,6/13/21,A841036,2021-08-23T17:06:00,Aug-21,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Blue
A840899,6/17/21,A840899,2021-08-23T17:21:00,Aug-21,Adoption,,Dog,Spayed Female,2 months,Schnauzer Giant Mix,White
A839633,7/24/19,*Sully,2021-08-23T17:36:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Blue Lacy Mix,Brown/White
A841129,8/20/20,Dylan,2021-08-23T17:40:00,Aug-21,Adoption,,Cat,Neutered Male,1 year,Ragdoll,Seal Point
A841037,6/13/21,A841037,2021-08-23T17:49:00,Aug-21,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Blue
A840921,8/17/19,A840921,2021-08-23T17:52:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Jack Russell Terrier Mix,Tricolor
A840208,8/4/16,Elu,2021-08-23T17:56:00,Aug-21,Adoption,,Dog,Spayed Female,5 years,Pit Bull,Blue/White
A840735,9/12/20,*Eleanor,2021-08-23T18:02:00,Aug-21,Adoption,,Cat,Spayed Female,11 months,Domestic Shorthair,Tortie
A826339,11/24/18,*Koji,2021-08-23T18:08:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Pit Bull,Fawn/White
A840900,8/17/11,A840900,2021-08-23T18:11:00,Aug-21,Adoption,,Dog,Neutered Male,10 years,Chihuahua Shorthair Mix,Black/Gray
A840725,8/12/19,*Petunia,2021-08-23T18:26:00,Aug-21,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Black/White
A650157,1/19/13,Cosmic,2021-08-23T18:26:00,Aug-21,Adoption,,Dog,Spayed Female,8 years,Australian Cattle Dog Mix,Blue Tick
A839551,5/8/21,*Angus,2021-08-23T18:33:00,Aug-21,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Brown Tabby/White
A841122,5/20/19,Sparky,2021-08-23T18:37:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Dalmatian,White/Black
A841216,8/16/21,,2021-08-23T18:44:00,Aug-21,Transfer,Partner,Cat,Intact Male,1 week,Domestic Shorthair,Gray
A834956,5/20/09,Hope,2021-08-24T08:38:00,Aug-21,Adoption,Foster,Cat,Spayed Female,12 years,Domestic Longhair Mix,Torbie
A836193,5/4/21,*Clementine,2021-08-24T08:42:00,Aug-21,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Orange Tabby/White
A836020,5/29/21,A836020,2021-08-24T08:46:00,Aug-21,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,White/Brown Tabby
A836021,5/29/21,A836021,2021-08-24T08:51:00,Aug-21,Adoption,Foster,Cat,Neutered Male,2 months,Siamese Mix,Lynx Point
A836031,5/29/21,A836031,2021-08-24T09:01:00,Aug-21,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair,Black/White
A836294,6/11/21,Apollo,2021-08-24T11:45:00,Aug-21,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A836295,6/11/21,Nova,2021-08-24T11:45:00,Aug-21,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Torbie
A840781,4/19/21,A840781,2021-08-24T11:55:00,Aug-21,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair,Torbie
A839380,7/21/19,*Ferdinand,2021-08-24T12:04:00,Aug-21,Transfer,Partner,Dog,Neutered Male,2 years,Labrador Retriever Mix,White
A840837,8/16/20,Leo,2021-08-24T12:05:00,Aug-21,Transfer,Partner,Dog,Intact Male,1 year,Labrador Retriever Mix,Black
A840398,8/6/20,*Crunch,2021-08-24T12:05:00,Aug-21,Transfer,Partner,Dog,Neutered Male,1 year,Beagle/Boxer,Brown/Tricolor
A840309,8/5/20,Marshmallow,2021-08-24T12:05:00,Aug-21,Transfer,Partner,Dog,Neutered Male,1 year,Great Pyrenees,White/Tricolor
A840431,8/7/19,*Odina,2021-08-24T12:06:00,Aug-21,Transfer,Partner,Dog,Intact Female,2 years,German Shepherd Mix,Black/Tan
A823975,10/2/19,*Zuul,2021-08-24T12:06:00,Aug-21,Transfer,Partner,Dog,Neutered Male,1 year,Australian Cattle Dog/Pit Bull,Tan/White
A841238,12/24/20,Zeus,2021-08-24T12:10:00,Aug-21,Transfer,Partner,Dog,Neutered Male,7 months,Pit Bull,Fawn
A841244,8/2/21,*Ryobi,2021-08-24T12:12:00,Aug-21,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black
A841251,8/21/21,A841251,2021-08-24T14:00:00,Aug-21,Transfer,Partner,Cat,Intact Female,3 days,Domestic Shorthair,Black
A841127,8/20/12,Tiger,2021-08-24T14:13:00,Aug-21,Adoption,,Dog,Neutered Male,9 years,Boxer Mix,Brown Brindle/Black
A837569,6/24/19,Missy,2021-08-24T14:29:00,Aug-21,Adoption,,Dog,Spayed Female,2 years,Pit Bull,White/Black
A652493,1/29/13,Max,2021-08-24T15:41:00,Aug-21,Adoption,,Dog,Neutered Male,8 years,Pit Bull,Brown/White
A840992,4/18/21,Salem,2021-08-24T16:07:00,Aug-21,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Black
A840994,4/18/21,Oreo,2021-08-24T16:07:00,Aug-21,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair,Black/White
A840769,8/13/16,Baileys,2021-08-24T16:13:00,Aug-21,Adoption,,Cat,Spayed Female,5 years,Domestic Shorthair,Tortie
A840862,6/8/21,,2021-08-24T16:16:00,Aug-21,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A835415,4/20/21,*Hickory,2021-08-24T16:21:00,Aug-21,Adoption,,Cat,Spayed Female,4 months,Domestic Medium Hair,Blue Tabby
A840894,6/29/21,A840894,2021-08-24T16:29:00,Aug-21,Adoption,,Cat,Neutered Male,1 month,Domestic Shorthair,Brown/White
A841257,8/23/21,91 Grams,2021-08-24T16:38:00,Aug-21,Transfer,Partner,Cat,Unknown,1 day,Domestic Shorthair,Brown Tabby
A841258,8/23/21,104 Grams,2021-08-24T16:38:00,Aug-21,Transfer,Partner,Cat,Unknown,1 day,Domestic Shorthair,Black/White
A841259,8/23/21,94 Grams,2021-08-24T16:38:00,Aug-21,Transfer,Partner,Cat,Unknown,1 day,Domestic Shorthair,Black
A840968,8/18/19,Bronco,2021-08-24T16:38:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever/German Shepherd,Black/Brown
A839080,7/16/19,Nina,2021-08-24T16:58:00,Aug-21,Adoption,,Dog,Spayed Female,2 years,Pit Bull/Australian Cattle Dog,Black/White
A821216,8/5/14,Rollen,2021-08-24T17:07:00,Aug-21,Adoption,,Dog,Neutered Male,7 years,Labrador Retriever,Yellow
A840293,2/5/21,*Lindstrom,2021-08-24T17:14:00,Aug-21,Adoption,,Cat,Neutered Male,6 months,Domestic Shorthair,Blue/White
A835416,4/20/21,*Rootbeer Barrel,2021-08-24T17:22:00,Aug-21,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair,Torbie
A840981,7/3/21,,2021-08-24T17:43:00,Aug-21,Adoption,,Cat,Spayed Female,1 month,Domestic Shorthair,Tortie
A841270,7/31/21,,2021-08-24T17:43:00,Aug-21,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair,Black
A840828,8/16/18,Duke,2021-08-24T17:48:00,Aug-21,Adoption,,Dog,Neutered Male,3 years,Great Pyrenees/Labrador Retriever,White
A835418,4/20/21,*Dickory,2021-08-24T17:50:00,Aug-21,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair,Brown Tabby
A840077,5/2/21,*Lena,2021-08-24T18:01:00,Aug-21,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Brown Tabby
A840983,4/18/21,Kiki,2021-08-24T18:28:00,Aug-21,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair,Blue
A835422,4/20/21,*Dock,2021-08-24T18:31:00,Aug-21,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Brown Tabby
A840889,2/17/21,Stella,2021-08-24T18:36:00,Aug-21,Adoption,,Dog,Spayed Female,6 months,German Shepherd Mix,Black/Brown
A837086,6/17/16,Moose,2021-08-25T10:55:00,Aug-21,Adoption,,Dog,Neutered Male,5 years,Labrador Retriever Mix,Chocolate/White
A839777,5/27/21,*Alya,2021-08-25T12:11:00,Aug-21,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair,Black
A837565,5/18/21,*Carlisle,2021-08-25T12:32:00,Aug-21,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,White/Orange Tabby
A834469,5/21/10,Dolly,2021-08-25T12:44:00,Aug-21,Adoption,,Dog,Spayed Female,11 years,Border Collie,White/Black
A837884,6/30/19,*Iris,2021-08-25T13:12:00,Aug-21,Adoption,Foster,Dog,Spayed Female,2 years,Siberian Husky Mix,White/Black
A836195,5/18/21,*Linus,2021-08-25T13:45:00,Aug-21,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair,Black/White
A841278,8/22/21,*72 G,2021-08-25T13:48:00,Aug-21,Transfer,Partner,Cat,Intact Female,3 days,Domestic Shorthair,Brown Tabby
A839511,6/16/21,*Graham,2021-08-25T14:04:00,Aug-21,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,Brown Tabby/White
A838294,5/27/21,*Louis,2021-08-25T14:08:00,Aug-21,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby/White
A837742,4/28/21,*Owlet,2021-08-25T15:32:00,Aug-21,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Blue Tabby
A841092,5/20/21,A841092,2021-08-25T15:55:00,Aug-21,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Calico
A837458,6/23/19,Dottie,2021-08-25T16:06:00,Aug-21,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby
A836697,6/13/19,Hoover,2021-08-25T16:21:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Border Collie Mix,Black
A834950,5/20/19,Queen,2021-08-25T16:31:00,Aug-21,Adoption,,Dog,Spayed Female,2 years,Pit Bull,Blue
A840716,8/12/19,*Mickey,2021-08-25T16:43:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Jack Russell Terrier,White/Brown
A840926,6/17/21,A840926,2021-08-25T16:57:00,Aug-21,Transfer,Partner,Cat,Intact Female,2 months,Domestic Medium Hair,Black
A840929,6/17/21,A840929,2021-08-25T17:02:00,Aug-21,Transfer,Partner,Cat,Intact Female,2 months,Domestic Medium Hair,Seal Point
A840982,7/3/21,,2021-08-25T17:02:00,Aug-21,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair,Black
A840927,6/17/21,A840927,2021-08-25T17:04:00,Aug-21,Transfer,Partner,Cat,Intact Male,2 months,Domestic Medium Hair,Black
A840867,8/16/20,Katara,2021-08-25T17:23:00,Aug-21,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever/Alaskan Husky,Black/Tan
A841107,8/20/18,*Diego,2021-08-25T17:43:00,Aug-21,Adoption,,Dog,Neutered Male,3 years,Siberian Husky Mix,Black/White
A840928,6/17/21,A840928,2021-08-25T17:59:00,Aug-21,Transfer,Partner,Cat,Intact Female,2 months,Domestic Medium Hair,Tortie
A841072,12/19/20,Girlfriend Zoe,2021-08-25T18:13:00,Aug-21,Adoption,,Dog,Spayed Female,8 months,Chow Chow,Black
A840561,3/26/21,Lily,2021-08-25T18:55:00,Aug-21,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Black
A840562,3/26/21,Simon,2021-08-25T18:56:00,Aug-21,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Black
A839354,7/20/20,Petra,2021-08-25T19:08:00,Aug-21,Adoption,,Dog,Spayed Female,1 year,German Shepherd Mix,Brown/Black
A840815,8/15/20,*Frida,2021-08-26T11:12:00,Aug-21,Transfer,Partner,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Tricolor
A840472,2/9/20,Ms. Meadow,2021-08-26T11:30:00,Aug-21,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever Mix,Tan
A827796,5/1/20,Marvin,2021-08-26T12:06:00,Aug-21,Adoption,Foster,Cat,Neutered Male,1 year,Domestic Shorthair,Blue Tabby
A833326,3/29/21,A833326,2021-08-26T12:06:00,Aug-21,Adoption,Foster,Cat,Neutered Male,4 months,Domestic Shorthair,Cream Tabby/White
A836688,6/7/21,*Wyatt,2021-08-26T12:21:00,Aug-21,Adoption,Foster,Dog,Neutered Male,2 months,Australian Cattle Dog Mix,Tricolor
A837106,5/8/21,*Cedarwood,2021-08-26T12:25:00,Aug-21,Adoption,Foster,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Cream Tabby/White
A838055,5/31/21,*Cumulus,2021-08-26T12:30:00,Aug-21,Adoption,Foster,Dog,Neutered Male,2 months,German Shepherd,Black/Brown
A838056,5/31/21,*Stratus,2021-08-26T12:34:00,Aug-21,Adoption,Foster,Dog,Neutered Male,2 months,German Shepherd,Black/Brown
A839625,6/24/21,*Hank,2021-08-26T12:37:00,Aug-21,Adoption,Foster,Dog,Neutered Male,2 months,Chihuahua Shorthair,Brown
A840875,10/16/20,Oreos,2021-08-26T13:00:00,Aug-21,Adoption,,Dog,Neutered Male,10 months,Australian Cattle Dog Mix,Tricolor/White
A776528,7/15/17,Raiden,2021-08-26T13:23:00,Aug-21,Adoption,,Dog,Neutered Male,4 years,Boxer Mix,White/Tan
A841160,6/6/21,A841160,2021-08-26T14:57:00,Aug-21,Transfer,Partner,Dog,Intact Male,2 months,Manchester Terrier/Chihuahua Shorthair,Blue
A841147,6/18/21,A841147,2021-08-26T15:58:00,Aug-21,Adoption,,Cat,Neutered Male,2 months,Himalayan Mix,Lilac Point
A841261,5/24/21,*Dusty Springfield,2021-08-26T16:04:00,Aug-21,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair,Blue Tabby/White
A841269,8/24/20,Chaparra,2021-08-26T16:35:00,Aug-21,Transfer,Partner,Dog,Intact Female,1 year,Beagle/Labrador Retriever,Chocolate/White
A841288,6/3/21,A841288,2021-08-26T17:18:00,Aug-21,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Black/White
A841290,6/3/21,A841290,2021-08-26T17:18:00,Aug-21,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Blue/White
A841159,12/21/20,Fang,2021-08-26T17:43:00,Aug-21,Adoption,,Dog,Neutered Male,8 months,Pit Bull Mix,Blue/White
A839658,5/10/21,Biscuit,2021-08-26T17:57:00,Aug-21,Adoption,,Dog,Spayed Female,3 months,Australian Cattle Dog/Pit Bull,Tricolor
A841396,8/23/21,,2021-08-26T18:08:00,Aug-21,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Black
A840269,8/5/16,*Cecil,2021-08-26T18:08:00,Aug-21,Adoption,,Cat,Neutered Male,5 years,Domestic Shorthair,Orange Tabby/White
A841397,8/23/21,,2021-08-26T18:09:00,Aug-21,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Black
A841398,8/23/21,,2021-08-26T18:09:00,Aug-21,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Blue
A841399,8/23/21,,2021-08-26T18:09:00,Aug-21,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Blue
A841384,8/19/21,128 Grams,2021-08-26T18:10:00,Aug-21,Transfer,Partner,Cat,Intact Female,1 week,Domestic Shorthair,Brown Tabby
A841385,8/19/21,176 Grams,2021-08-26T18:10:00,Aug-21,Transfer,Partner,Cat,Intact Female,1 week,Domestic Shorthair,Brown Tabby
A839191,7/18/16,*Firefly,2021-08-26T18:12:00,Aug-21,Adoption,,Dog,Spayed Female,5 years,German Shepherd Mix,Tan/Brown
A840426,8/7/19,*Apricot,2021-08-26T18:19:00,Aug-21,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Orange Tabby/White
A841146,6/18/21,Spice,2021-08-26T18:24:00,Aug-21,Adoption,,Cat,Spayed Female,2 months,Domestic Longhair,Blue
A841145,8/21/19,A841145,2021-08-26T18:31:00,Aug-21,Adoption,,Cat,Spayed Female,2 years,Domestic Longhair,Black
A840145,2/3/21,Echo,2021-08-26T18:31:00,Aug-21,Adoption,,Dog,Neutered Male,6 months,Australian Shepherd/Australian Shepherd,Brown/White
A840959,8/18/20,A840959,2021-08-26T18:45:00,Aug-21,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Torbie
A840946,4/17/20,Tala,2021-08-26T18:46:00,Aug-21,Adoption,,Dog,Spayed Female,1 year,German Shepherd/Siberian Husky,Tan/Black
A840866,8/16/20,Sasha,2021-08-26T18:54:00,Aug-21,Transfer,Partner,Dog,Intact Female,1 year,Siberian Husky Mix,Black/White
A840606,8/10/19,Titan,2021-08-26T18:55:00,Aug-21,Transfer,Partner,Dog,Intact Male,2 years,Pit Bull/Labrador Retriever,Brown/White
A836861,6/15/19,*Benita,2021-08-27T10:48:00,Aug-21,Adoption,,Dog,Spayed Female,2 years,Pit Bull,Black Brindle/White
A841372,6/11/21,*Knox,2021-08-27T11:29:00,Aug-21,Transfer,Partner,Dog,Neutered Male,2 months,Chihuahua Shorthair Mix,Black/Brown
A841373,6/11/21,*Colby,2021-08-27T11:30:00,Aug-21,Transfer,Partner,Dog,Intact Male,2 months,Chihuahua Shorthair Mix,Black/Brown
A841116,8/20/19,Luna,2021-08-27T12:02:00,Aug-21,Transfer,Partner,Cat,Intact Female,2 years,Domestic Shorthair,Brown Tabby
A841118,7/29/21,A841118,2021-08-27T12:02:00,Aug-21,Transfer,Partner,Cat,Intact Female,4 weeks,Domestic Shorthair,Brown Tabby
A841119,7/29/21,A841119,2021-08-27T12:03:00,Aug-21,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair,Brown Tabby
A840481,8/9/20,Benny,2021-08-27T12:06:00,Aug-21,Adoption,,Dog,Neutered Male,1 year,Jack Russell Terrier,White/Brown
A837979,5/23/21,Murph,2021-08-27T12:16:00,Aug-21,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Tortie
A836871,6/15/19,*Angel,2021-08-27T12:24:00,Aug-21,Adoption,,Dog,Neutered Male,2 years,Pit Bull,Brown Brindle/White
A832179,4/8/19,*Morticia,2021-08-27T12:27:00,Aug-21,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Tortie
